,ds,trend,trend_lower,trend_upper
746,2023-05-10 13:45:00,0.3143791451396897,0.3143791451396897,0.3143791451396897
747,2023-05-10 13:50:00,0.3143789974897179,0.3143789974897179,0.3143789974897179
748,2023-05-10 13:55:00,0.3143788498397461,0.3143788498397461,0.3143788498397461
749,2023-05-10 14:00:00,0.3143787021897744,0.3143787021897744,0.3143787021897744
750,2023-05-10 14:05:00,0.31437855453980257,0.31437855453980257,0.31437855453980257
751,2023-05-10 14:10:00,0.3143784068898308,0.3143784068898308,0.3143784068898308
752,2023-05-10 14:15:00,0.31437826131854446,0.31437826131854446,0.31437826131854446
753,2023-05-10 14:20:00,0.3143781157472581,0.3143781157472581,0.3143781157472581
754,2023-05-10 14:25:00,0.31437797017597174,0.31437797017597174,0.31437797017597174
755,2023-05-10 14:30:00,0.3143778246046854,0.3143778246046854,0.3143778246046854
756,2023-05-10 14:35:00,0.314377679033399,0.314377679033399,0.314377679033399
757,2023-05-10 14:40:00,0.31437753346211267,0.31437753346211267,0.31437753346211267
758,2023-05-10 14:45:00,0.3143773878908263,0.3143773878908263,0.3143773878908263
759,2023-05-10 14:50:00,0.31437724231953995,0.31437724231953995,0.31437724231953995
760,2023-05-10 14:55:00,0.3143770967482536,0.3143770967482536,0.3143770967482536
761,2023-05-10 15:00:00,0.31437695117696723,0.31437695117696723,0.31437695117696723
762,2023-05-10 15:05:00,0.3143768056056808,0.3143768056056808,0.3143768056056808
763,2023-05-10 15:10:00,0.31437666003439446,0.31437666003439446,0.31437666003439446
764,2023-05-10 15:15:00,0.3143765144631081,0.3143765144631081,0.3143765144631081
765,2023-05-10 15:20:00,0.31437636889182174,0.31437636889182174,0.31437636889182174
766,2023-05-10 15:25:00,0.3143762233205354,0.3143762233205354,0.3143762233205354
767,2023-05-10 15:30:00,0.314376077749249,0.314376077749249,0.314376077749249
768,2023-05-10 15:35:00,0.31437593217796267,0.31437593217796267,0.31437593217796267
769,2023-05-10 15:40:00,0.3143757866066763,0.3143757866066763,0.3143757866066763
770,2023-05-10 15:45:00,0.31437564103538995,0.31437564103538995,0.31437564103538995
771,2023-05-10 15:50:00,0.3143754954641036,0.3143754954641036,0.3143754954641036
772,2023-05-10 15:55:00,0.3143753498928173,0.3143753498928173,0.3143753498928173
773,2023-05-10 16:00:00,0.31437520432153093,0.31437520432153093,0.31437520432153093
774,2023-05-10 16:05:00,0.3143750587502446,0.3143750587502446,0.3143750587502446
